timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T21:34:44.715902+00:00,10,8,155,32,4480,True,176,1099007.25,25.08,40.46,100377.61,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:53.890774+00:00,10,9,100,32,4480,True,176,3261795.75,24.79,41.3,100375.9,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:03.080502+00:00,10,10,155,32,4480,True,176,755440.81,24.97,41.22,100379.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:32.275882+00:00,11,1,210,32,4480,True,176,252030.52,24.6,42.53,100385.35,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:33.055684+00:00,11,2,265,2,280,True,176,112849.9,26.44,41.61,100405.97,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:41.677861+00:00,11,3,265,30,4200,True,176,211570.25,26.09,40.54,100411.36,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:42.465248+00:00,11,4,320,2,280,True,176,121355.77,27.21,40.58,100413.23,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:35:51.082695+00:00,11,5,320,30,4200,True,176,318012.44,26.5,39.84,100413.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:36:00.267408+00:00,11,6,265,32,4480,True,176,406510.53,25.42,40.2,100383.16,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:36:09.446224+00:00,11,7,210,32,4480,True,176,583808.44,25.27,40.33,100383.41,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:36:18.622913+00:00,11,8,155,32,4480,True,176,1095480.12,25.09,40.73,100380.41,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:36:27.793044+00:00,11,9,100,32,4480,True,176,3244356.5,24.8,41.51,100376.08,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:36:36.966304+00:00,11,10,155,32,4480,True,176,766467.06,25.0,41.15,100380.57,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:06.156231+00:00,12,1,210,32,4480,True,176,252030.52,24.62,42.57,100383.07,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:06.943317+00:00,12,2,265,2,280,True,176,113224.23,26.45,41.8,100405.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:15.551279+00:00,12,3,265,30,4200,True,176,212757.11,26.2,40.49,100411.43,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
